timestamp,t_seconds,arduino_raw_line,pressure_psig,voltage_V,current_A,latest_command,actuator_19_cmd,actuator_15_cmd,actuator_18_cmd,actuator_12_cmd
2026-05-22T15:44:09.557,12.0528,"9.40,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:09.765,12.2607,"9.60,20.55,0,0",20.55,0.0,0.0,,,,,
2026-05-22T15:44:09.975,12.4677,"9.90,20.18,0,0",20.18,0.0,0.0,,,,,
2026-05-22T15:44:10.183,12.6778,"10.10,20.00,0,0",20.0,0.0,0.0,,,,,
2026-05-22T15:44:10.390,12.8857,"10.30,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:10.598,13.0930,"10.50,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:10.805,13.3011,"10.70,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:11.012,13.5079,"10.90,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:11.221,13.7154,"11.10,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:11.428,13.9235,"11.30,19.45,0,0",19.45,0.0,0.0,,,,,
2026-05-22T15:44:11.635,14.1307,"11.50,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:11.843,14.3381,"11.70,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:12.051,14.5460,"11.90,20.18,0,0",20.18,0.0,0.0,,,,,
2026-05-22T15:44:12.259,14.7542,"12.10,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:12.467,14.9621,"12.30,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:12.675,15.1703,"12.60,21.27,0,0",21.27,0.0,0.0,,,,,
2026-05-22T15:44:12.882,15.3781,"12.80,19.45,0,0",19.45,0.0,0.0,,,,,
2026-05-22T15:44:13.090,15.5853,"13.00,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:13.298,15.7929,"13.20,20.36,0,0",20.36,0.0,0.0,,,,,
2026-05-22T15:44:13.506,16.0011,"13.40,19.45,0,0",19.45,0.0,0.0,,,,,
2026-05-22T15:44:13.714,16.2094,"13.60,19.64,0,0",19.64,0.0,0.0,,,,,
2026-05-22T15:44:13.922,16.4169,"13.80,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:14.129,16.6245,"14.00,20.00,0,0",20.0,0.0,0.0,,,,,
2026-05-22T15:44:14.337,16.8316,"14.20,20.36,0,0",20.36,0.0,0.0,,,,,
2026-05-22T15:44:14.544,17.0396,"14.40,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:14.752,17.2474,"14.60,20.00,0,0",20.0,0.0,0.0,,,,,
2026-05-22T15:44:14.960,17.4556,"14.80,20.36,0,0",20.36,0.0,0.0,,,,,
2026-05-22T15:44:15.168,17.6634,"15.00,19.64,0,0",19.64,0.0,0.0,,,,,
2026-05-22T15:44:15.376,17.8710,"15.30,19.45,0,0",19.45,0.0,0.0,,,,,
2026-05-22T15:44:15.584,18.0790,"15.50,20.00,0,0",20.0,0.0,0.0,,,,,
2026-05-22T15:44:15.791,18.2869,"15.70,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:15.999,18.4940,"15.90,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:16.206,18.7018,"16.10,20.36,0,0",20.36,0.0,0.0,,,,,
2026-05-22T15:44:16.413,18.9090,"16.30,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:16.621,19.1163,"16.50,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:16.828,19.3240,"16.70,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:17.035,19.5309,"16.90,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:17.243,19.7380,"17.10,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:17.451,19.9454,"17.30,20.36,0,0",20.36,0.0,0.0,,,,,
2026-05-22T15:44:17.659,20.1542,"17.50,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:17.866,20.3614,"17.70,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:18.073,20.5685,"17.90,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:18.281,20.7763,"18.20,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:18.489,20.9839,"18.40,19.45,0,0",19.45,0.0,0.0,,,,,
2026-05-22T15:44:18.696,21.1916,"18.60,18.91,0,0",18.91,0.0,0.0,,,,,
2026-05-22T15:44:18.903,21.3985,"18.80,20.73,0,0",20.73,0.0,0.0,,,,,
2026-05-22T15:44:19.111,21.6060,"19.00,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:19.320,21.8143,"19.20,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:19.528,22.0229,"19.40,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:19.735,22.2307,"19.60,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:19.943,22.4380,"19.80,20.18,0,0",20.18,0.0,0.0,,,,,
